1002249	Rodeo	Muddy Banks 2
1382007	Froscola	Longest Ride on ByeBye Station
4000033	Croco	Dangerous Croko I
1040098	Croco	Dangerous Croko I
1060087	Croco	Dangerous Croko I
1092009	Dark Fission	Muddy Banks 1
4000051	Hector	Cold Field I
1332017	Hector	Cold Field I
1422009	Hector	Cold Field I
1462008	Water Goblin	Vanished Village
4000055	Dark Jr. Yeti	Dangerous Cliff
1102015	Selkie Jr.	Ghost Ship 5
1072151	Dark Jr. Yeti	Dangerous Cliff
1072138	Dark Jr. Yeti	Dangerous Cliff
1082090	Dark Jr. Yeti	Dangerous Cliff
4000069	Coolie Zombie	Forest of Dead Trees I
1002244	Coolie Zombie	Forest of Dead Trees I
1040092	Coolie Zombie	Forest of Dead Trees I
1060081	Coolie Zombie	Forest of Dead Trees I
4000082	Miner Zombie	Dead Mine II
1102017	Slimy	Ghost Ship 2
1051043	Miner Zombie	Dead Mine II
1092011	Miner Zombie	Dead Mine II
1082094	Miner Zombie	Dead Mine II
1002084	Miner Zombie	Dead Mine II
1002243	Miner Zombie	Dead Mine II
1041100	Miner Zombie	Dead Mine II
1061099	Miner Zombie	Dead Mine II
4000052	White Fang	Icy Cold Field
1050053	Trucker	Suburban Area 2
1102021	White Fang	Icy Cold Field
1041097	White Fang	Icy Cold Field
1061096	White Fang	Icy Cold Field
4000177	Mixed Golem	The forest of Golem
1082087	Mixed Golem	The forest of Golem
1061093	Mixed Golem	The forest of Golem
1372014	Mixed Golem	The forest of Golem
4000206	Skeleton Soldier	Camp 1
1002030	Skeleton Soldier	Camp 1
1002252	Yabber Doo	Fantasy Theme Park 2
1002281	Skeleton Soldier	Camp 1
1002287	Skeleton Soldier	Camp 1
4000083	Jr. Sentinel	Orbis Tower <20th Floor>
1322002	Jr. Sentinel	Orbis Tower <20th Floor>
1040016	Jr. Sentinel	Orbis Tower <20th Floor>
1060011	Jr. Sentinel	Orbis Tower <20th Floor>
1041048	Jr. Sentinel	Orbis Tower <20th Floor>
1061044	Jr. Sentinel	Orbis Tower <20th Floor>
2060001	Jr. Sentinel	Orbis Tower <20th Floor>
2061001	Jr. Sentinel	Orbis Tower <20th Floor>
4000084	Ice Sentinel	Orbis Tower <13th Floor>
1040024	Ice Sentinel	Orbis Tower <13th Floor>
1061043	Ice Sentinel	Orbis Tower <13th Floor>
1041047	Ice Sentinel	Orbis Tower <13th Floor>
4000085	Fire Sentinel	Orbis Tower <11th Floor>
1041059	Fire Sentinel	Orbis Tower <11th Floor>
1061055	Fire Sentinel	Orbis Tower <11th Floor>
1041064	Murumuru	Snow-covered Field 3
2001001	Extra D	Parking Lot
2041022	Mr. Anchor	Ghost Ship 6
2040513	Yabber Doo	Fantasy Theme Park 2
1002246	Red Drake	The Tunnel That Lost Light II
1002270	Master Soul Teddy	Forgotten Path of Time<1>
1040093	Mr. Anchor	Ghost Ship 6
1050056	Selkie Jr.	Ghost Ship 5
1051047	Slimy	Ghost Ship 2
1050060	Pac Pinky	Ghost ship 1
1040100	Red Drake	The Tunnel That Lost Light II
1082061	Twisted Jester	Chimney Possessed by the Clown
1082091	Twisted Jester	Chimney Possessed by the Clown
1072149	Soul Teddy	Forgotten Path of Time<1>
1072136	Red Drake	The Tunnel That Lost Light II
1072152	Buffy	Warped Path of Time<1>
2044101	Dark Stone Golem	The forest of Golem
2040514	Vikerola	Fantasy Theme Park 3
1302011	Mr. Anchor	Ghost Ship 6
1472025	Yeti	Ice Valley I
2070005	Selkie Jr.	Ghost Ship 5
1102002	Leader A	Finance of Flaming Raccoon
2000005	Tauromacis	Sanctuary Entrance I
1452009	Gold Slime  	<Year 2021> Average Town Outskirt
1462009	Leader B	Parking Lot
1322019	Tauromacis	Sanctuary Entrance I
1312010	Buffy	Warped Path of Time<1>
1412008	Dark Drake	Cold Cradle
1422010	Red Slime	<Year 2021> Average Town Entrance
1472026	Homun	Lab - Unit 201
1432007	Rodeo	Muddy Banks 2
1302012	Pepe	The Crown-Flyer
1402012	D. Roy	Lab - Area C-3
1332018	Red Slime	<Year 2021> Average Town Entrance
1332019	Froscola	Longest Ride on ByeBye Station
1092017	Dark Drake	Cold Cradle
4000437	Mossy Mushroom	Mushroom Hill Entrance
4000439	Stone Bug	Souther Region of Mossy Tree Forest 1
4000440	Primitive Boar	Boulder Mountain Entrance
1041093	Pac Pinky	Ghost ship 1
1072145	Primitive Boar	Boulder Mountain Entrance
4000086	Leatty	Snowy Hill
1002165	Leatty	Snowy Hill
1072081	Leatty	Snowy Hill
1072075	Leatty	Snowy Hill
4000087	Dark Leatty	Orbis Tower <3rd Floor>
1002175	Dark Leatty	Orbis Tower <3rd Floor>
4000041	Malady	The Forest of Evil II
1040090	Malady	The Forest of Evil II
1060079	Malady	The Forest of Evil II
1072137	Malady	The Forest of Evil II
1082093	Jester Scarlion	Longest Ride on ByeBye Station
4000088	Jr. Pepe	Orbis Tower <1st Floor>
4000336	Riche	Forest of Dead Trees IV
4000415	Snow Witch	Watch Out for Icy Path I
4000416	Scholar Ghost	Fox Ridge
4000419	Rurumo	Lab - Area B-3
1472024	Homun	Lab - Unit 201
1102022	Homun	Lab - Unit 201
1082107	Homun	Lab - Unit 201
1072157	Homun	Lab - Unit 201
1032020	Jester Scarlion	Longest Ride on ByeBye Station
1051062	Homun	Lab - Unit 201
4000354	Homun	Lab - Unit 201
1050088	Saitie	Authorized Personnel Only
1032015	Mr. Anchor	Ghost Ship 6
1050081	Saitie	Authorized Personnel Only
1051078	Saitie	Authorized Personnel Only
1002289	Yabber Doo	Fantasy Theme Park 2
4000363	Saitie	Authorized Personnel Only
1072309	Froscola	Longest Ride on ByeBye Station
2330003	Saitie	Authorized Personnel Only
1072148	Red Drake	The Tunnel That Lost Light II
1060089	Red Drake	The Tunnel That Lost Light II
1060091	Booper Scarlion	Fantasy Theme Park 2
1040103	Red Drake	The Tunnel That Lost Light II
1072160	Red Drake	The Tunnel That Lost Light II
1072162	Red Drake	The Tunnel That Lost Light II
1082106	Jester Scarlion	Longest Ride on ByeBye Station
4000040	Mushmom	Someone Else's House
4000050	Pepe	The Crown-Flyer
1060082	Mr. Anchor	Ghost Ship 6
1082060	Pepe	The Crown-Flyer
1102024	Pepe	The Crown-Flyer
1002286	Twisted Jester	Chimney Possessed by the Clown
1082095	Pepe	The Crown-Flyer
2383045	Pepe	The Crown-Flyer
4007004	Cube Slime	Lab - Unit 101
2022001	Jr. Yeti	Ice Chamber
4000128	Buffy	Warped Path of Time<1>
1051042	Buffy	Warped Path of Time<1>
1082098	Buffy	Warped Path of Time<1>
1072163	Booper Scarlion	Fantasy Theme Park 2
1052122	Mr. Anchor	Ghost Ship 6
4000285	Panda	Wild Bear Area 3
1002637	Mr. Anchor	Ghost Ship 6
4000295	Mr. Alli	Old Swamp
1051064	Mr. Alli	Old Swamp
1051065	Froscola	Longest Ride on ByeBye Station
1040107	Mr. Alli	Old Swamp
1060095	Mr. Alli	Old Swamp
4000282	Peach Monkey	Peach Farm1
1040109	Slimy	Ghost Ship 2
1060098	Slimy	Ghost Ship 2
2040328	Peach Monkey	Peach Farm1
4000296	Kru	Red-Nose Pirate Den 1
1082204	Froscola	Longest Ride on ByeBye Station
4000289	Sage Cat	Goblin Forest 1
1372015	Yabber Doo	Fantasy Theme Park 2
1452011	Froscola	Longest Ride on ByeBye Station
1472029	Robby	<Year 2215> Bombed City Center Retail District
1482009	Froscola	Longest Ride on ByeBye Station
1492009	Jester Scarlion	Longest Ride on ByeBye Station
1002095	Froscola	Longest Ride on ByeBye Station
1002254	Rodeo	Muddy Banks 2
4000027	Wild Kargo	Wild Cargo's Area
1472023	Wild Kargo	Wild Cargo's Area
1051054	Twisted Jester	Chimney Possessed by the Clown
1072154	Twisted Jester	Chimney Possessed by the Clown
1041103	Charmer	Hibiscus Road 1
1061102	Charmer	Hibiscus Road 1
4000057	Dark Pepe	Sharp Cliff II
1002100	Dark Pepe	Sharp Cliff II
1050055	Selkie Jr.	Ghost Ship 5
1002268	Dark Pepe	Sharp Cliff II
1051052	Dark Pepe	Sharp Cliff II
1072164	Dark Pepe	Sharp Cliff II
1072155	Yabber Doo	Fantasy Theme Park 2
1072161	Jester Scarlion	Longest Ride on ByeBye Station
2384007	Dark Pepe	Sharp Cliff II
4000129	Lazy Buffy	Warped Path of Time<1>
1050061	Buffy	Warped Path of Time<1>
1082096	Lazy Buffy	Warped Path of Time<1>
1072158	Lazy Buffy	Warped Path of Time<1>
2040318	Royal Guard	<Year 2503> Air Battleship Area B
4000143	Soul Teddy	Forgotten Path of Time<1>
1082099	Vikerola	Fantasy Theme Park 3
1041098	Selkie Jr.	Ghost Ship 5
1061097	Soul Teddy	Forgotten Path of Time<1>
4000144	Master Soul Teddy	Forgotten Path of Time<1>
1072166	Master Soul Teddy	Forgotten Path of Time<1>
1082103	Master Soul Teddy	Forgotten Path of Time<1>
1072159	Jester Scarlion	Longest Ride on ByeBye Station
4000185	Ice Drake	Cold Cradle
4000186	Dark Drake	Cold Cradle
1082109	Dark Drake	Cold Cradle
1061100	Dark Drake	Cold Cradle
1041101	Dark Drake	Cold Cradle
2040625	Dark Drake	Cold Cradle
4000207	Officer Skeleton	Camp 3
4000049	Yeti	Ice Valley I
2384009	Yeti	Ice Valley I
1092046	Stone Golem	The Entrance of Golem's Temple
1402039	Lioner	Garden of Yellow II
4005004	Yeti	Ice Valley I
1050068	Charmer	Hibiscus Road 1
1492021	Krip	The Seaweed Tower
1092045	Grizzly	Wild Bear Area 1
1452045	Miner Zombie	Dead Mine II
1492022	Master Soul Teddy	Forgotten Path of Time<1>
4000176	Zombie Mushmom	The Grave of Mushmom
4000130	Buffoon	Warped Path of Time<2>
1061092	Pac Pinky	Ghost ship 1
1082097	Froscola	Longest Ride on ByeBye Station
1082108	Vikerola	Fantasy Theme Park 3
1040106	Buffoon	Warped Path of Time<2>
1060094	Booper Scarlion	Fantasy Theme Park 2
1452010	Charmer	Hibiscus Road 1
1082122	Buffoon	Warped Path of Time<2>
1050082	Froscola	Longest Ride on ByeBye Station
1492010	Booper Scarlion	Fantasy Theme Park 2
4000056	Dark Yeti	Sharp Cliff I
4003002	Dark Yeti	Sharp Cliff I
1002245	Dark Yeti	Sharp Cliff I
1002338	Dark Yeti	Sharp Cliff I
2384016	Dark Yeti	Sharp Cliff I
1302030	Green Mushroom	Tree Dungeon, Forest Up North IV
1072156	Dual Beetle	Minar Forest : East Border
4000131	Deep Buffoon	Warped Path of Time<2>
1002282	Deep Buffoon	Warped Path of Time<2>
1041099	Deep Buffoon	Warped Path of Time<2>
1061098	Deep Buffoon	Warped Path of Time<2>
1032022	Yabber Doo	Fantasy Theme Park 2
1051058	Froscola	Longest Ride on ByeBye Station
1050077	Deep Buffoon	Warped Path of Time<2>
1072173	Deep Buffoon	Warped Path of Time<2>
1082116	Vikerola	Fantasy Theme Park 3
1082207	Deep Buffoon	Warped Path of Time<2>
4000411	Security Camera	Authorized Personnel Only
1050069	D. Roy	Lab - Area C-3
1082100	D. Roy	Lab - Area C-3
1041102	Yabber Doo	Fantasy Theme Park 2
1061101	Yabber Doo	Fantasy Theme Park 2
1002288	D. Roy	Lab - Area C-3
1322020	D. Roy	Lab - Area C-3
1002273	Froscola	Longest Ride on ByeBye Station
1002339	D. Roy	Lab - Area C-3
1051066	D. Roy	Lab - Area C-3
1041105	D. Roy	Lab - Area C-3
1061104	D. Roy	Lab - Area C-3
4000362	D. Roy	Lab - Area C-3
1072147	Homunculus	Lab - Unit 203
1002094	Homunculus	Lab - Unit 203
1002253	Homunculus	Lab - Unit 203
1050063	Homunculus	Lab - Unit 203
1040108	Homunculus	Lab - Unit 203
1060097	Homunculus	Lab - Unit 203
1072177	Homunculus	Lab - Unit 203
4000361	Homunculus	Lab - Unit 203
1482010	Booper Scarlion	Fantasy Theme Park 2
4000074	Lucida	Hall of Mushroom
4161021	Lucida	Hall of Mushroom
1072312	Booper Scarlion	Fantasy Theme Park 2
4000079	Cerebes	The Cave of Trial II
1050070	Jester Scarlion	Longest Ride on ByeBye Station
1072165	Yabber Doo	Fantasy Theme Park 2
1082105	Froscola	Longest Ride on ByeBye Station
1032016	Cerebes	The Cave of Trial II
1372016	Red Slime	<Year 2021> Average Town Entrance
4000236	Beetle	Leafre : East Forest
1072184	Beetle	Leafre : East Forest
1002640	Beetle	Leafre : East Forest
4000237	Dual Beetle	Minar Forest : East Border
1051063	Miner Zombie	Dead Mine II
1092016	Froscola	Longest Ride on ByeBye Station
4000231	Hankie	Steep Hill
1050074	Froscola	Longest Ride on ByeBye Station
1322028	Hankie	Steep Hill
4000147	Death Teddy	Forgotten Path of Time<3>
2020015	Death Teddy	Forgotten Path of Time<3>
1102030	Yabber Doo	Fantasy Theme Park 2
1050073	Death Teddy	Forgotten Path of Time<3>
1412009	Vikerola	Fantasy Theme Park 3
1082123	Booper Scarlion	Fantasy Theme Park 2
1082118	Death Teddy	Forgotten Path of Time<3>
1002328	Death Teddy	Forgotten Path of Time<3>
1051077	Death Teddy	Forgotten Path of Time<3>
1072196	Death Teddy	Forgotten Path of Time<3>
1072209	Gallopera	Entrance to the Spooky World
1082142	Death Teddy	Forgotten Path of Time<3>
1002329	Gallopera	Entrance to the Spooky World
1051095	Dark Wyvern	Canyon : West Road
1422012	Booper Scarlion	Fantasy Theme Park 2
1102032	Blue Kentaurus	The Area of Blue Kentaurus
1072194	Bone Fish	Deep Sea Gorge I
1102035	Vikerola	Fantasy Theme Park 3
4000028	Tauromacis	Sanctuary Entrance I
1050067	Charmer	Hibiscus Road 1
1051055	Jester Scarlion	Longest Ride on ByeBye Station
1002283	Tauromacis	Sanctuary Entrance I
1102027	Tauromacis	Sanctuary Entrance I
1082115	Tauromacis	Sanctuary Entrance I
1002272	Tauromacis	Sanctuary Entrance I
4000046	Taurospear	Sanctuary Entrance IV
1072167	Froscola	Longest Ride on ByeBye Station
1002284	Yabber Doo	Fantasy Theme Park 2
1082104	Charmer	Hibiscus Road 1
1102028	Taurospear	Sanctuary Entrance IV
1051056	Taurospear	Sanctuary Entrance IV
1002327	Taurospear	Sanctuary Entrance IV
1072211	Taurospear	Sanctuary Entrance IV
2041020	Green Mushroom	Tree Dungeon, Forest Up North IV
1472022	Yeti and Pepe	Ice Valley II
1102023	Yeti and Pepe	Ice Valley II
1092006	Yeti and Pepe	Ice Valley II
4000208	Commander Skeleton	Remains <Cliff>
1092023	Overlord A	<Year 2099> Midnight Harbor Entrance
1072182	Commander Skeleton	Remains <Cliff>
1082110	Captain	Pillage of Treasure Island
4000297	Captain	Pillage of Treasure Island
4000053	Werewolf	Wolf Territory II
4000148	Master Death Teddy	Lost Time
1302018	Master Death Teddy	Lost Time
1002274	Booper Scarlion	Fantasy Theme Park 2
1041107	Master Death Teddy	Lost Time
1061106	Master Death Teddy	Lost Time
1050080	Master Death Teddy	Lost Time
1051068	Master Death Teddy	Lost Time
1072212	Master Death Teddy	Lost Time
1041121	Master Death Teddy	Lost Time
1061120	Master Death Teddy	Lost Time
1072203	Master Death Teddy	Lost Time
1072206	Master Death Teddy	Lost Time
1082143	Master Death Teddy	Lost Time
2070007	Zombie Mushmom	The Grave of Mushmom
4000226	Rash	West Leafre Forest
4000227	Rash	West Leafre Forest
4000228	Rash	West Leafre Forest
4000229	Dark Rash	Peach Monkey Forest
2040505	Slime	The Tree That Grew II
4000230	Dark Rash	Peach Monkey Forest
1082119	Hobi	Cranky Forest
4000260	Hobi	Cranky Forest
2040512	Gold Slime  	<Year 2021> Average Town Outskirt
1082125	Green Hobi	Steep Hill
4000261	Green Hobi	Steep Hill
1052125	Green Hobi	Steep Hill
4000132	Ghost Pirate	Warped Path of Time<3>
1002277	Ghost Pirate	Warped Path of Time<3>
1082114	Ghost Pirate	Warped Path of Time<3>
1092025	Ghost Pirate	Warped Path of Time<3>
1462011	Froscola	Longest Ride on ByeBye Station
1432010	Booper Scarlion	Fantasy Theme Park 2
1050089	Ghost Pirate	Warped Path of Time<3>
1072192	Ghost Pirate	Warped Path of Time<3>
1072207	Ghost Pirate	Warped Path of Time<3>
1082128	Ghost Pirate	Warped Path of Time<3>
4000133	Dual Ghost Pirate	Unbalanced Time
1051057	Overlord B	<Year 2099> Midnight Harbor Warehouse
1002330	Dual Ghost Pirate	Unbalanced Time
1050075	Dual Ghost Pirate	Unbalanced Time
1082121	Dual Ghost Pirate	Unbalanced Time
1041115	Dual Ghost Pirate	Unbalanced Time
1061114	Dual Ghost Pirate	Unbalanced Time
1072197	Dual Ghost Pirate	Unbalanced Time
1082131	Dual Ghost Pirate	Unbalanced Time
1312011	Bain	WanWan Spa of Hell
1332023	Red Kentaurus	Battlefield of Fire and Darkness
1442019	Blue Kentaurus	The Area of Blue Kentaurus
1452015	Birk	Valley of the Antelope
1462013	Yabber Doo	Fantasy Theme Park 2
1472031	Gallopera	Entrance to the Spooky World
4000418	Deet and Roi	Lab - Unit 202
1102031	Vikerola	Fantasy Theme Park 3
4000355	Homunscullo	Lab - Unit 202
4021008	Giant Cake	Sweet Cake Hill 3
4000054	Lycanthrope	Wolf Territory III
4000238	Harp	Entrance to Sky Nest
4000239	Blood Harp	Sky Nest II
1082112	Booper Scarlion	Fantasy Theme Park 2
1462012	Prototype Lord	<Year 2216> Ruined City Construction Site
4000240	Blood Harp	Sky Nest II
4000234	Black Kentaurus	The Area of Black Kentaurus
1082117	Black Kentaurus	The Area of Black Kentaurus
1072179	Booper Scarlion	Fantasy Theme Park 2
1452014	Black Kentaurus	The Area of Black Kentaurus
1092026	Black Kentaurus	The Area of Black Kentaurus
1312030	Black Kentaurus	The Area of Black Kentaurus
1402035	Black Kentaurus	The Area of Black Kentaurus
1472053	Black Kentaurus	Moose's Practice Field
4000232	Red Kentaurus	Battlefield of Fire and Darkness
1422027	Red Kentaurus	Battlefield of Fire and Darkness
1452019	Nest Golem	Dangerous Dragon Nest
1382035	Red Kentaurus	Battlefield of Fire and Darkness
4161015	Red Kentaurus	Battlefield of Fire and Darkness
1002643	Red Kentaurus	Battlefield of Fire and Darkness
4000233	Blue Kentaurus	The Area of Blue Kentaurus
1041106	Booper Scarlion	Fantasy Theme Park 2
1061105	Blue Kentaurus	The Area of Blue Kentaurus
1452013	Blue Kentaurus	The Area of Blue Kentaurus
1332051	Blue Kentaurus	The Area of Blue Kentaurus
1322045	Blue Kentaurus	The Area of Blue Kentaurus
1412021	Blue Kentaurus	The Area of Blue Kentaurus
4161016	Blue Kentaurus	The Area of Blue Kentaurus
4000241	Birk	Valley of the Antelope
1050083	Yabber Doo	Fantasy Theme Park 2
1072185	Birk	Valley of the Antelope
1092027	Birk	Valley of the Antelope
1302056	Birk	Valley of the Antelope
1372010	Birk	Valley of the Antelope
1332052	Typhon	The Path of Peril
4000242	Dual Birk	Valley of the Antelope
1051080	Yabber Doo	Fantasy Theme Park 2
1072183	Dual Birk	Valley of the Antelope
1432030	Maverick Type S	<Year 2230> Dangerous Tower Ventilator
1442044	Maverick Type S	<Year 2230> Dangerous Tower Ventilator
1462015	Maverick Type S	<Year 2230> Dangerous Tower Ventilator
4000145	Klock	Forgotten Path of Time<2>
4000146	Dark Klock	Forgotten Path of Time<2>
1002340	Dark Klock	Forgotten Path of Time<2>
4000080	Bain	WanWan Spa of Hell
1082111	Bain	WanWan Spa of Hell
1092024	Bain	WanWan Spa of Hell
1072174	Bain	WanWan Spa of Hell
1050078	Vikerola	Fantasy Theme Park 3
1060104	Bain	WanWan Spa of Hell
1040115	Bain	WanWan Spa of Hell
1072208	Bain	WanWan Spa of Hell
1082126	Bain	WanWan Spa of Hell
1032017	Bain	WanWan Spa of Hell
1072195	Bain	WanWan Spa of Hell
4000182	Bone Fish	Deep Sea Gorge I
2020013	Bone Fish	Deep Sea Gorge I
1040111	Bone Fish	Deep Sea Gorge I
1060100	Bone Fish	Deep Sea Gorge I
1002324	Bone Fish	Deep Sea Gorge I
1072205	Bone Fish	Deep Sea Gorge I
1052128	Imperial Guard	<Year 2503> Air Battleship Bow
1002528	Blue Dragon Turtle	Entrance to Dragon Forest
1040117	Blue Dragon Turtle	Entrance to Dragon Forest
1060106	Blue Dragon Turtle	Entrance to Dragon Forest
1041120	Blue Dragon Turtle	Entrance to Dragon Forest
1061119	Blue Dragon Turtle	Entrance to Dragon Forest
1082134	Gallopera	Entrance to the Spooky World
1072204	Blue Dragon Turtle	Entrance to Dragon Forest
4000262	Blue Dragon Turtle	Entrance to Dragon Forest
4000244	Nest Golem	Dangerous Dragon Nest
4000245	Nest Golem	Dangerous Dragon Nest
2290106	Blue Dragon Turtle	Entrance to Dragon Forest
1002365	Red Dragon Turtle	Dragon Forest I
1051096	Red Dragon Turtle	Dragon Forest I
1082144	Red Dragon Turtle	Dragon Forest I
1302023	Red Dragon Turtle	Dragon Forest I
1332027	Typhon	The Path of Peril
4000263	Red Dragon Turtle	Dragon Forest I
1082210	Red Dragon Turtle	Dragon Forest I
2290122	Red Dragon Turtle	Dragon Forest I
1041117	Rexton	Dragon Forest II
1061116	Rexton	Dragon Forest II
1050106	Rexton	Dragon Forest II
1082139	Rexton	Dragon Forest II
1452017	Gallopera	Entrance to the Spooky World
4000264	Rexton	Dragon Forest II
1492011	Rexton	Dragon Forest II
2290112	Rexton	Dragon Forest II
1002325	Brexton	Dragon Forest III
1050090	Brexton	Dragon Forest III
1082151	Brexton	Dragon Forest III
1040120	Brexton	Dragon Forest III
1060109	Brexton	Dragon Forest III
1322029	Brexton	Dragon Forest III
4000265	Brexton	Dragon Forest III
1082159	Brexton	Dragon Forest III
2290088	Brexton	Dragon Forest III
2290099	Brexton	Dragon Forest III
4000134	Spirit Viking	Warped Path of Time<4>
1050072	Royal Guard	<Year 2503> Air Battleship Area B
1002278	Froscola	Longest Ride on ByeBye Station
1050076	Royal Guard	<Year 2503> Air Battleship Area B
1051079	Froscola	Longest Ride on ByeBye Station
1040112	Spirit Viking	Warped Path of Time<4>
1060101	Spirit Viking	Warped Path of Time<4>
1082132	Spirit Viking	Warped Path of Time<4>
2290082	Royal Guard	<Year 2503> Air Battleship Area B
1072315	Spirit Viking	Warped Path of Time<4>
2290097	Royal Guard	<Year 2503> Air Battleship Area B
4000135	Gigantic Spirit Viking	Twisted Time
1402015	Gigantic Spirit Viking	Twisted Time
1050093	Mr. Anchor	Ghost Ship 6
1051083	Gigantic Spirit Viking	Twisted Time
1061115	Gigantic Spirit Viking	Twisted Time
1041116	Gigantic Spirit Viking	Twisted Time
4000183	Squid	Dangerous Sea Gorge I
1102026	Squid	Dangerous Sea Gorge I
1041119	Squid	Dangerous Sea Gorge I
1061118	Squid	Dangerous Sea Gorge I
1072224	Squid	Dangerous Sea Gorge I
1482011	Squid	Dangerous Sea Gorge I
2290098	Squid	Dangerous Sea Gorge I
4000149	Phantom Watch	Forgotten Path of Time<4>
1040110	Phantom Watch	Forgotten Path of Time<4>
1060099	Phantom Watch	Forgotten Path of Time<4>
1051067	Phantom Watch	Forgotten Path of Time<4>
1050091	Phantom Watch	Forgotten Path of Time<4>
1082133	Phantom Watch	Forgotten Path of Time<4>
4000184	Risell Squid	Dangerous Sea Gorge II
1041118	Risell Squid	Dangerous Sea Gorge II
1061117	Risell Squid	Dangerous Sea Gorge II
1051084	Risell Squid	Dangerous Sea Gorge II
1050095	Gallopera	Entrance to the Spooky World
1051097	Gallopera	Entrance to the Spooky World
1092028	Risell Squid	Dangerous Sea Gorge II
1072220	Risell Squid	Dangerous Sea Gorge II
2290032	Risell Squid	Dangerous Sea Gorge II
2290114	Oblivion Guardian	Road to Oblivion3
4000150	Grim Phantom Watch	Forbidden Time
2022003	Jester Scarlion	Longest Ride on ByeBye Station
1462010	Grim Phantom Watch	Forbidden Time
1082120	Grim Phantom Watch	Forbidden Time
1051094	Grim Phantom Watch	Forbidden Time
1002402	Grim Phantom Watch	Forbidden Time
1040116	Grim Phantom Watch	Forbidden Time
1060105	Grim Phantom Watch	Forbidden Time
1082130	Grim Phantom Watch	Forbidden Time
2040708	Griffey	Griffey Forest
4000180	Shark	The Grave of a Wrecked Ship
1002405	Gallopera	Entrance to the Spooky World
1002366	Gallopera	Entrance to the Spooky World
1072214	Shark	The Grave of a Wrecked Ship
4161018	Shark	The Grave of a Wrecked Ship
1052131	Shark	The Grave of a Wrecked Ship
2290118	Shark	The Grave of a Wrecked Ship
4000181	Cold Shark	The Grave of a Wrecked Ship
1002326	Cold Shark	The Grave of a Wrecked Ship
1072223	Cold Shark	The Grave of a Wrecked Ship
2290042	Shark	The Grave of a Wrecked Ship
2290052	Cold Shark	The Grave of a Wrecked Ship
1072318	Cold Shark	The Grave of a Wrecked Ship
2290102	Shark	The Grave of a Wrecked Ship
1002529	Green Cornian	The Forest That Disappeared
1050102	Green Cornian	The Forest That Disappeared
1051105	Green Cornian	The Forest That Disappeared
1051092	Green Cornian	The Forest That Disappeared
1082135	Green Cornian	The Forest That Disappeared
1402005	Imperial Guard	<Year 2503> Air Battleship Bow
1462018	Green Cornian	The Forest That Disappeared
4000266	Green Cornian	The Forest That Disappeared
1002646	Green Cornian	The Forest That Disappeared
2290100	Green Cornian	The Forest That Disappeared
1002530	Dark Cornian	The Hidden Dragon Tomb II
1050098	Dark Cornian	The Hidden Dragon Tomb II
1041122	Dark Cornian	The Hidden Dragon Tomb II
1061121	Dark Cornian	The Hidden Dragon Tomb II
1051101	Dark Cornian	The Hidden Dragon Tomb II
1082158	Dark Cornian	The Hidden Dragon Tomb II
4000267	Dark Cornian	The Hidden Dragon Tomb II
1082136	Dark Cornian	The Hidden Dragon Tomb II
2290004	Dark Cornian	The Hidden Dragon Tomb II
2290006	Dark Cornian	The Hidden Dragon Tomb II
2290024	Green Cornian	The Forest That Disappeared
2290036	Dark Cornian	The Hidden Dragon Tomb II
2290056	Dark Cornian	The Hidden Dragon Tomb II
2290072	Dark Cornian	The Hidden Dragon Tomb II
2290078	Dark Cornian	The Hidden Dragon Tomb II
1492012	Nest Golem	Dangerous Dragon Nest
2290117	Dark Cornian	The Hidden Dragon Tomb II
4000268	Red Wyvern	Red Wyvern's Nest
2290120	Red Wyvern	Red Wyvern's Nest
4000269	Blue Wyvern	Blue Wyvern's Nest
1002532	Blue Wyvern	Blue Wyvern's Nest
1050094	Red Dragon Turtle	Dragon Forest I
1072227	Blue Wyvern	Blue Wyvern's Nest
1082213	Blue Wyvern	Blue Wyvern's Nest
2290101	Blue Wyvern	Blue Wyvern's Nest
4000270	Dark Wyvern	Canyon : West Road
1002531	Dark Wyvern	Canyon : West Road
1060107	Dark Wyvern	Canyon : West Road
1082127	Dark Wyvern	Canyon : West Road
2290010	Dark Wyvern	Canyon : West Road
2290019	Dark Wyvern	Canyon : West Road
2290026	Dark Wyvern	Canyon : West Road
2290076	Dark Wyvern	Canyon : West Road
1482012	Dark Wyvern	Canyon : West Road
2290119	Dark Wyvern	Canyon : West Road
4000151	Gatekeeper	Warped Passage
1050062	Gatekeeper	Warped Passage
1040118	Gatekeeper	Warped Passage
1072213	Gatekeeper	Warped Passage
4000152	Thanatos	Forgotten Passage
1452012	Thanatos	Forgotten Passage
1051069	Thanatos	Forgotten Passage
1002404	Thanatos	Forgotten Passage
1040113	Thanatos	Forgotten Passage
1060102	Thanatos	Forgotten Passage
4000235	Manon	Manon's Forest
2290003	Red Wyvern	Red Wyvern's Nest
2290015	Manon	Manon's Forest
2290030	Jr. Newtie	Newt Secured Zone
2290035	Cold Shark	The Grave of a Wrecked Ship
2290063	Skelegon	Nest of a Dead Dragon
2290080	Nest Golem	Dangerous Dragon Nest
4000243	Griffey	Griffey Forest
2290018	Nest Golem	Dangerous Dragon Nest
2290059	Memory Monk	Memory Lane1
2290069	Chief Memory Guardian	Memory Lane5
2290092	Chief Oblivion Guardian	Road to Oblivion5
2040532	Eye of Time	Memory Lane5
